Timestamp,Region,Load_kW,Peak_Demand_kW,Energy_Consumed_kWh,Voltage,Current,Power_Factor,Load_Factor
2025-10-25 21:15:00,Balochistan,13087.26,13087.26,13087.26,227.05,57.64,0.94,0.843
2025-10-25 21:30:00,Balochistan,13263.15,13263.15,13263.15,230.53,57.53,0.886,0.854
2025-10-25 21:45:00,Balochistan,12764.9,12764.9,12764.9,231.4,55.16,0.961,0.822
2025-10-25 22:00:00,Balochistan,13093.86,13093.86,13093.86,235.25,55.66,0.941,0.843
2025-10-25 22:15:00,Balochistan,13434.24,13434.24,13434.24,234.18,57.37,0.955,0.865
2025-10-25 22:30:00,Balochistan,13170.96,13170.96,13170.96,229.33,57.43,0.988,0.848
2025-10-25 22:45:00,Balochistan,13663.95,13663.95,13663.95,226.98,60.2,0.985,0.88
2025-10-25 23:00:00,Balochistan,7927.3,0.0,7927.3,236.87,33.47,0.955,0.51
2025-10-25 23:15:00,Balochistan,8408.35,0.0,8408.35,228.83,36.74,0.909,0.541
2025-10-25 23:30:00,Balochistan,8388.8,0.0,8388.8,233.32,35.95,0.976,0.54
2025-10-25 23:45:00,Balochistan,8257.7,0.0,8257.7,238.44,34.63,0.963,0.532
2025-10-26 00:00:00,Balochistan,8923.24,0.0,8923.24,232.2,38.43,0.964,0.575
2025-10-26 00:15:00,Balochistan,8218.42,0.0,8218.42,233.16,35.25,0.933,0.529
2025-10-26 00:30:00,Balochistan,8829.4,0.0,8829.4,230.75,38.26,0.927,0.569
2025-10-26 00:45:00,Balochistan,8175.34,0.0,8175.34,229.51,35.62,0.896,0.526
2025-10-26 01:00:00,Balochistan,8697.96,0.0,8697.96,233.79,37.2,0.983,0.56
2025-10-26 01:15:00,Balochistan,8423.09,0.0,8423.09,229.75,36.66,0.928,0.542
2025-10-26 01:30:00,Balochistan,8246.43,0.0,8246.43,227.62,36.23,0.99,0.531
2025-10-26 01:45:00,Balochistan,8309.03,0.0,8309.03,226.84,36.63,0.972,0.535
2025-10-26 02:00:00,Balochistan,7817.67,0.0,7817.67,231.24,33.81,0.982,0.503
2025-10-26 02:15:00,Balochistan,8076.85,0.0,8076.85,227.39,35.52,0.979,0.52
2025-10-26 02:30:00,Balochistan,8487.12,0.0,8487.12,238.66,35.56,0.923,0.547
2025-10-26 02:45:00,Balochistan,8587.41,0.0,8587.41,234.23,36.66,0.9,0.553
2025-10-26 03:00:00,Balochistan,8343.77,0.0,8343.77,231.37,36.06,0.901,0.537
2025-10-26 03:15:00,Balochistan,7884.99,0.0,7884.99,230.83,34.16,0.94,0.508
2025-10-26 03:30:00,Balochistan,8352.2,0.0,8352.2,231.56,36.07,0.975,0.538
2025-10-26 03:45:00,Balochistan,8661.15,0.0,8661.15,237.95,36.4,0.884,0.558
2025-10-26 04:00:00,Balochistan,8992.41,0.0,8992.41,230.09,39.08,0.902,0.579
2025-10-26 04:15:00,Balochistan,8609.23,0.0,8609.23,230.64,37.33,0.894,0.554
2025-10-26 04:30:00,Balochistan,8025.24,0.0,8025.24,231.21,34.71,0.931,0.517
2025-10-26 04:45:00,Balochistan,8162.11,0.0,8162.11,228.81,35.67,0.891,0.526
2025-10-26 05:00:00,Balochistan,8868.07,0.0,8868.07,228.55,38.8,0.977,0.571
2025-10-26 05:15:00,Balochistan,8601.5,0.0,8601.5,227.87,37.75,0.917,0.554
2025-10-26 05:30:00,Balochistan,9285.89,0.0,9285.89,226.26,41.04,0.957,0.598
2025-10-26 05:45:00,Balochistan,8659.59,0.0,8659.59,232.3,37.28,0.944,0.558
2025-10-26 06:00:00,Balochistan,8243.98,0.0,8243.98,238.92,34.5,0.932,0.531
2025-10-26 06:15:00,Balochistan,8612.1,0.0,8612.1,233.67,36.86,0.903,0.555
2025-10-26 06:30:00,Balochistan,8266.51,0.0,8266.51,235.99,35.03,0.959,0.532
2025-10-26 06:45:00,Balochistan,8281.78,0.0,8281.78,231.06,35.84,0.972,0.533
2025-10-26 07:00:00,Balochistan,8223.21,0.0,8223.21,229.27,35.87,0.907,0.53
2025-10-26 07:15:00,Balochistan,8404.82,0.0,8404.82,222.9,37.71,0.975,0.541
2025-10-26 07:30:00,Balochistan,8760.65,0.0,8760.65,225.13,38.91,0.93,0.564
2025-10-26 07:45:00,Balochistan,8727.92,0.0,8727.92,223.25,39.1,0.884,0.562
2025-10-26 08:00:00,Balochistan,8067.63,0.0,8067.63,229.33,35.18,0.953,0.52
2025-10-26 08:15:00,Balochistan,8256.47,0.0,8256.47,236.32,34.94,0.936,0.532
2025-10-26 08:30:00,Balochistan,8159.29,0.0,8159.29,239.28,34.1,0.895,0.525
2025-10-26 08:45:00,Balochistan,8609.31,0.0,8609.31,232.82,36.98,0.906,0.554
2025-10-26 09:00:00,Balochistan,11059.87,0.0,11059.87,235.89,46.89,0.934,0.712
2025-10-26 09:15:00,Balochistan,11291.76,0.0,11291.76,227.28,49.68,0.959,0.727
2025-10-26 09:30:00,Balochistan,11569.14,0.0,11569.14,231.39,50.0,0.98,0.745
2025-10-26 09:45:00,Balochistan,11139.17,0.0,11139.17,217.84,51.14,0.961,0.717
2025-10-26 10:00:00,Balochistan,11117.42,0.0,11117.42,229.65,48.41,0.911,0.716
2025-10-26 10:15:00,Balochistan,11547.41,0.0,11547.41,226.14,51.06,0.893,0.744
2025-10-26 10:30:00,Balochistan,11016.31,0.0,11016.31,226.5,48.64,0.888,0.709
2025-10-26 10:45:00,Balochistan,10599.39,0.0,10599.39,226.26,46.85,0.958,0.683
2025-10-26 11:00:00,Balochistan,11681.28,0.0,11681.28,227.58,51.33,0.944,0.752
2025-10-26 11:15:00,Balochistan,10987.36,0.0,10987.36,231.61,47.44,0.918,0.708
2025-10-26 11:30:00,Balochistan,10999.94,0.0,10999.94,225.18,48.85,0.933,0.708
2025-10-26 11:45:00,Balochistan,10980.92,0.0,10980.92,237.16,46.3,0.922,0.707
2025-10-26 12:00:00,Balochistan,11294.41,0.0,11294.41,227.57,49.63,0.926,0.727
2025-10-26 12:15:00,Balochistan,11150.92,0.0,11150.92,236.81,47.09,0.881,0.718
2025-10-26 12:30:00,Balochistan,11454.31,0.0,11454.31,231.35,49.51,0.957,0.738
2025-10-26 12:45:00,Balochistan,11190.3,0.0,11190.3,230.19,48.61,0.895,0.721
2025-10-26 13:00:00,Balochistan,11071.73,0.0,11071.73,229.35,48.27,0.974,0.713
2025-10-26 13:15:00,Balochistan,11608.69,0.0,11608.69,232.66,49.9,0.983,0.748
2025-10-26 13:30:00,Balochistan,11572.19,0.0,11572.19,236.19,49.0,0.946,0.745
2025-10-26 13:45:00,Balochistan,11245.21,0.0,11245.21,234.19,48.02,0.922,0.724
2025-10-26 14:00:00,Balochistan,11577.71,0.0,11577.71,221.96,52.16,0.911,0.746
2025-10-26 14:15:00,Balochistan,11286.92,0.0,11286.92,234.68,48.1,0.986,0.727
2025-10-26 14:30:00,Balochistan,11280.27,0.0,11280.27,228.02,49.47,0.978,0.726
2025-10-26 14:45:00,Balochistan,10969.8,0.0,10969.8,233.44,46.99,0.931,0.706
2025-10-26 15:00:00,Balochistan,11397.94,0.0,11397.94,239.43,47.6,0.891,0.734
2025-10-26 15:15:00,Balochistan,10979.5,0.0,10979.5,226.34,48.51,0.96,0.707
2025-10-26 15:30:00,Balochistan,11194.14,0.0,11194.14,228.07,49.08,0.883,0.721
2025-10-26 15:45:00,Balochistan,11442.15,0.0,11442.15,229.74,49.8,0.949,0.737
2025-10-26 16:00:00,Balochistan,11377.31,0.0,11377.31,233.64,48.69,0.957,0.733
2025-10-26 16:15:00,Balochistan,11402.24,0.0,11402.24,231.09,49.34,0.906,0.734
2025-10-26 16:30:00,Balochistan,11186.28,0.0,11186.28,223.76,49.99,0.888,0.72
2025-10-26 16:45:00,Balochistan,11628.51,0.0,11628.51,225.13,51.65,0.911,0.749
2025-10-26 17:00:00,Balochistan,11335.8,0.0,11335.8,224.93,50.4,0.943,0.73
2025-10-26 17:15:00,Balochistan,11695.29,0.0,11695.29,235.62,49.64,0.981,0.753
2025-10-26 17:30:00,Balochistan,11229.36,0.0,11229.36,231.32,48.54,0.896,0.723
2025-10-26 17:45:00,Balochistan,10834.72,0.0,10834.72,226.6,47.82,0.918,0.698
2025-10-26 18:00:00,Balochistan,13260.49,13260.49,13260.49,232.94,56.93,0.942,0.854
2025-10-26 18:15:00,Balochistan,13386.52,13386.52,13386.52,224.96,59.5,0.956,0.862
2025-10-26 18:30:00,Balochistan,13821.26,13821.26,13821.26,225.32,61.34,0.898,0.89
2025-10-26 18:45:00,Balochistan,13351.87,13351.87,13351.87,238.18,56.06,0.917,0.86
2025-10-26 19:00:00,Balochistan,13224.29,13224.29,13224.29,234.01,56.51,0.914,0.852
2025-10-26 19:15:00,Balochistan,13037.38,13037.38,13037.38,230.79,56.49,0.978,0.84
2025-10-26 19:30:00,Balochistan,13269.13,13269.13,13269.13,220.95,60.06,0.951,0.854
2025-10-26 19:45:00,Balochistan,13313.71,13313.71,13313.71,230.92,57.66,0.9,0.857
2025-10-26 20:00:00,Balochistan,12968.43,12968.43,12968.43,228.87,56.66,0.968,0.835
2025-10-26 20:15:00,Balochistan,12832.24,12832.24,12832.24,225.92,56.8,0.919,0.826
2025-10-26 20:30:00,Balochistan,12793.37,12793.37,12793.37,227.97,56.12,0.915,0.824
2025-10-26 20:45:00,Balochistan,13080.73,13080.73,13080.73,223.5,58.53,0.946,0.842
2025-10-26 21:00:00,Balochistan,13287.06,13287.06,13287.06,235.15,56.5,0.958,0.856
2025-10-26 21:15:00,Balochistan,13274.33,13274.33,13274.33,231.11,57.44,0.912,0.855
2025-10-26 21:30:00,Balochistan,12847.57,12847.57,12847.57,230.82,55.66,0.974,0.827
2025-10-26 21:45:00,Balochistan,13222.18,13222.18,13222.18,231.42,57.13,0.911,0.851
2025-10-26 22:00:00,Balochistan,13061.68,13061.68,13061.68,244.85,53.35,0.923,0.841
2025-10-26 22:15:00,Balochistan,13017.89,13017.89,13017.89,225.08,57.84,0.983,0.838
2025-10-26 22:30:00,Balochistan,12817.37,12817.37,12817.37,228.38,56.12,0.936,0.825
2025-10-26 22:45:00,Balochistan,13151.49,13151.49,13151.49,226.48,58.07,0.955,0.847
2025-10-26 23:00:00,Balochistan,8840.86,0.0,8840.86,229.46,38.53,0.949,0.569
2025-10-26 23:15:00,Balochistan,8315.71,0.0,8315.71,241.01,34.5,0.957,0.535
2025-10-26 23:30:00,Balochistan,8472.16,0.0,8472.16,232.01,36.52,0.88,0.546
2025-10-26 23:45:00,Balochistan,8313.19,0.0,8313.19,231.06,35.98,0.914,0.535
2025-10-27 00:00:00,Balochistan,8861.18,0.0,8861.18,232.06,38.18,0.941,0.571
2025-10-27 00:15:00,Balochistan,8129.92,0.0,8129.92,219.16,37.1,0.946,0.524
2025-10-27 00:30:00,Balochistan,8294.67,0.0,8294.67,226.59,36.61,0.926,0.534
2025-10-27 00:45:00,Balochistan,8671.06,0.0,8671.06,226.82,38.23,0.947,0.558
2025-10-27 01:00:00,Balochistan,8235.3,0.0,8235.3,219.22,37.57,0.889,0.53
2025-10-27 01:15:00,Balochistan,8130.27,0.0,8130.27,228.54,35.57,0.895,0.524
2025-10-27 01:30:00,Balochistan,8686.44,0.0,8686.44,234.45,37.05,0.887,0.559
2025-10-27 01:45:00,Balochistan,8438.62,0.0,8438.62,225.12,37.48,0.977,0.543
2025-10-27 02:00:00,Balochistan,8214.27,0.0,8214.27,226.52,36.26,0.959,0.529
2025-10-27 02:15:00,Balochistan,7879.38,0.0,7879.38,239.29,32.93,0.923,0.507
2025-10-27 02:30:00,Balochistan,8589.72,0.0,8589.72,223.55,38.42,0.894,0.553
2025-10-27 02:45:00,Balochistan,8376.56,0.0,8376.56,229.73,36.46,0.886,0.539
2025-10-27 03:00:00,Balochistan,8143.38,0.0,8143.38,238.55,34.14,0.932,0.524
2025-10-27 03:15:00,Balochistan,9093.98,0.0,9093.98,221.96,40.97,0.957,0.586
2025-10-27 03:30:00,Balochistan,8452.12,0.0,8452.12,237.66,35.56,0.99,0.544
2025-10-27 03:45:00,Balochistan,8208.46,0.0,8208.46,223.79,36.68,0.98,0.529
2025-10-27 04:00:00,Balochistan,8818.85,0.0,8818.85,231.5,38.09,0.921,0.568
2025-10-27 04:15:00,Balochistan,7975.01,0.0,7975.01,232.87,34.25,0.924,0.514
2025-10-27 04:30:00,Balochistan,8200.4,0.0,8200.4,224.47,36.53,0.9,0.528
2025-10-27 04:45:00,Balochistan,8020.47,0.0,8020.47,223.95,35.81,0.965,0.516
2025-10-27 05:00:00,Balochistan,8472.12,0.0,8472.12,231.87,36.54,0.9,0.546
2025-10-27 05:15:00,Balochistan,8241.15,0.0,8241.15,227.25,36.26,0.92,0.531
2025-10-27 05:30:00,Balochistan,8267.97,0.0,8267.97,235.86,35.05,0.928,0.532
2025-10-27 05:45:00,Balochistan,8459.11,0.0,8459.11,232.64,36.36,0.925,0.545
2025-10-27 06:00:00,Balochistan,8602.8,0.0,8602.8,222.61,38.65,0.944,0.554
2025-10-27 06:15:00,Balochistan,8349.88,0.0,8349.88,232.09,35.98,0.892,0.538
2025-10-27 06:30:00,Balochistan,8389.3,0.0,8389.3,230.61,36.38,0.932,0.54
2025-10-27 06:45:00,Balochistan,8510.93,0.0,8510.93,217.61,39.11,0.954,0.548
2025-10-27 07:00:00,Balochistan,8583.0,0.0,8583.0,230.92,37.17,0.951,0.553
2025-10-27 07:15:00,Balochistan,8193.48,0.0,8193.48,237.72,34.47,0.936,0.528
2025-10-27 07:30:00,Balochistan,8585.4,0.0,8585.4,229.69,37.38,0.962,0.553
2025-10-27 07:45:00,Balochistan,8158.88,0.0,8158.88,230.82,35.35,0.887,0.525
2025-10-27 08:00:00,Balochistan,8552.2,0.0,8552.2,228.3,37.46,0.886,0.551
2025-10-27 08:15:00,Balochistan,8327.12,0.0,8327.12,229.42,36.3,0.96,0.536
2025-10-27 08:30:00,Balochistan,8272.59,0.0,8272.59,235.07,35.19,0.964,0.533
2025-10-27 08:45:00,Balochistan,8522.09,0.0,8522.09,229.36,37.16,0.92,0.549
2025-10-27 09:00:00,Balochistan,11606.3,0.0,11606.3,228.78,50.73,0.989,0.747
2025-10-27 09:15:00,Balochistan,11292.41,0.0,11292.41,230.83,48.92,0.904,0.727
2025-10-27 09:30:00,Balochistan,11337.03,0.0,11337.03,221.98,51.07,0.912,0.73
2025-10-27 09:45:00,Balochistan,11213.52,0.0,11213.52,230.73,48.6,0.97,0.722
2025-10-27 10:00:00,Balochistan,10813.77,0.0,10813.77,231.47,46.72,0.941,0.696
2025-10-27 10:15:00,Balochistan,11080.89,0.0,11080.89,230.59,48.06,0.913,0.714
2025-10-27 10:30:00,Balochistan,11264.77,0.0,11264.77,234.31,48.08,0.961,0.725
2025-10-27 10:45:00,Balochistan,11527.54,0.0,11527.54,227.16,50.75,0.886,0.742
2025-10-27 11:00:00,Balochistan,11370.33,0.0,11370.33,223.52,50.87,0.894,0.732
2025-10-27 11:15:00,Balochistan,11187.75,0.0,11187.75,223.61,50.03,0.902,0.72
2025-10-27 11:30:00,Balochistan,11327.3,0.0,11327.3,233.25,48.56,0.89,0.729
2025-10-27 11:45:00,Balochistan,10909.14,0.0,10909.14,215.85,50.54,0.978,0.702
2025-10-27 12:00:00,Balochistan,11961.83,0.0,11961.83,228.96,52.24,0.988,0.77
2025-10-27 12:15:00,Balochistan,11178.06,0.0,11178.06,229.91,48.62,0.984,0.72
2025-10-27 12:30:00,Balochistan,11412.85,0.0,11412.85,229.9,49.64,0.966,0.735
2025-10-27 12:45:00,Balochistan,11117.3,0.0,11117.3,228.99,48.55,0.923,0.716
2025-10-27 13:00:00,Balochistan,10971.85,0.0,10971.85,227.66,48.19,0.975,0.707
2025-10-27 13:15:00,Balochistan,11074.46,0.0,11074.46,239.09,46.32,0.898,0.713
2025-10-27 13:30:00,Balochistan,11074.47,0.0,11074.47,227.28,48.73,0.964,0.713
2025-10-27 13:45:00,Balochistan,11253.83,0.0,11253.83,233.97,48.1,0.941,0.725
2025-10-27 14:00:00,Balochistan,11123.55,0.0,11123.55,227.6,48.87,0.882,0.716
2025-10-27 14:15:00,Balochistan,11038.42,0.0,11038.42,234.65,47.04,0.923,0.711
2025-10-27 14:30:00,Balochistan,11470.72,0.0,11470.72,226.33,50.68,0.986,0.739
2025-10-27 14:45:00,Balochistan,11233.47,0.0,11233.47,227.04,49.48,0.935,0.723
2025-10-27 15:00:00,Balochistan,11190.57,0.0,11190.57,230.13,48.63,0.945,0.721
2025-10-27 15:15:00,Balochistan,11373.29,0.0,11373.29,225.87,50.35,0.956,0.732
2025-10-27 15:30:00,Balochistan,11627.46,0.0,11627.46,232.68,49.97,0.896,0.749
2025-10-27 15:45:00,Balochistan,10967.28,0.0,10967.28,228.3,48.04,0.916,0.706
2025-10-27 16:00:00,Balochistan,10969.12,0.0,10969.12,240.13,45.68,0.968,0.706
2025-10-27 16:15:00,Balochistan,10821.38,0.0,10821.38,233.93,46.26,0.906,0.697
2025-10-27 16:30:00,Balochistan,11235.72,0.0,11235.72,220.22,51.02,0.945,0.724
2025-10-27 16:45:00,Balochistan,11464.89,0.0,11464.89,221.71,51.71,0.904,0.738
2025-10-27 17:00:00,Balochistan,11250.88,0.0,11250.88,237.28,47.42,0.901,0.725
2025-10-27 17:15:00,Balochistan,10629.85,0.0,10629.85,227.72,46.68,0.958,0.685
2025-10-27 17:30:00,Balochistan,11257.6,0.0,11257.6,227.9,49.4,0.978,0.725
2025-10-27 17:45:00,Balochistan,10520.19,0.0,10520.19,229.74,45.79,0.985,0.677
2025-10-27 18:00:00,Balochistan,13280.85,13280.85,13280.85,220.37,60.26,0.909,0.855
2025-10-27 18:15:00,Balochistan,13304.78,13304.78,13304.78,222.16,59.89,0.895,0.857
2025-10-27 18:30:00,Balochistan,12807.6,12807.6,12807.6,225.57,56.78,0.936,0.825
2025-10-27 18:45:00,Balochistan,13537.98,13537.98,13537.98,239.15,56.61,0.896,0.872
2025-10-27 19:00:00,Balochistan,13495.58,13495.58,13495.58,229.97,58.68,0.933,0.869
2025-10-27 19:15:00,Balochistan,13532.36,13532.36,13532.36,234.07,57.81,0.917,0.871
2025-10-27 19:30:00,Balochistan,13597.76,13597.76,13597.76,231.71,58.68,0.986,0.876
2025-10-27 19:45:00,Balochistan,12851.28,12851.28,12851.28,228.32,56.29,0.898,0.828
2025-10-27 20:00:00,Balochistan,13284.85,13284.85,13284.85,227.41,58.42,0.901,0.855
2025-10-27 20:15:00,Balochistan,13184.98,13184.98,13184.98,236.82,55.67,0.951,0.849
2025-10-27 20:30:00,Balochistan,12892.98,12892.98,12892.98,228.81,56.35,0.983,0.83
2025-10-27 20:45:00,Balochistan,13077.21,13077.21,13077.21,241.37,54.18,0.919,0.842
2025-10-27 21:00:00,Balochistan,12408.39,12408.39,12408.39,233.05,53.24,0.97,0.799
2025-10-27 21:15:00,Balochistan,13072.69,13072.69,13072.69,228.82,57.13,0.918,0.842
2025-10-27 21:30:00,Balochistan,13055.38,13055.38,13055.38,235.46,55.45,0.969,0.841
2025-10-27 21:45:00,Balochistan,13439.54,13439.54,13439.54,238.6,56.33,0.9,0.865
2025-10-27 22:00:00,Balochistan,13718.05,13718.05,13718.05,231.36,59.29,0.881,0.883
2025-10-27 22:15:00,Balochistan,13246.88,13246.88,13246.88,231.07,57.33,0.963,0.853
2025-10-27 22:30:00,Balochistan,13414.46,13414.46,13414.46,229.07,58.56,0.896,0.864
2025-10-27 22:45:00,Balochistan,13336.43,13336.43,13336.43,239.07,55.78,0.97,0.859
2025-10-27 23:00:00,Balochistan,8010.49,0.0,8010.49,238.19,33.63,0.897,0.516
2025-10-27 23:15:00,Balochistan,8314.83,0.0,8314.83,234.66,35.43,0.952,0.535
2025-10-27 23:30:00,Balochistan,7857.88,0.0,7857.88,232.28,33.83,0.927,0.506
2025-10-27 23:45:00,Balochistan,8786.68,0.0,8786.68,221.22,39.72,0.977,0.566
2025-10-28 00:00:00,Balochistan,8168.98,0.0,8168.98,240.35,33.99,0.971,0.526
2025-10-28 00:15:00,Balochistan,8322.12,0.0,8322.12,232.75,35.76,0.883,0.536
2025-10-28 00:30:00,Balochistan,8866.77,0.0,8866.77,229.64,38.61,0.977,0.571
2025-10-28 00:45:00,Balochistan,8581.76,0.0,8581.76,228.78,37.51,0.882,0.553
2025-10-28 01:00:00,Balochistan,7868.24,0.0,7868.24,231.72,33.96,0.947,0.507
2025-10-28 01:15:00,Balochistan,8234.02,0.0,8234.02,232.8,35.37,0.965,0.53
2025-10-28 01:30:00,Balochistan,8884.26,0.0,8884.26,226.34,39.25,0.946,0.572
2025-10-28 01:45:00,Balochistan,8362.58,0.0,8362.58,234.56,35.65,0.977,0.539
2025-10-28 02:00:00,Balochistan,7837.2,0.0,7837.2,228.47,34.3,0.962,0.505
2025-10-28 02:15:00,Balochistan,8717.45,0.0,8717.45,225.41,38.67,0.903,0.561
2025-10-28 02:30:00,Balochistan,8239.05,0.0,8239.05,225.68,36.51,0.947,0.531
2025-10-28 02:45:00,Balochistan,8240.82,0.0,8240.82,231.19,35.65,0.929,0.531
2025-10-28 03:00:00,Balochistan,8015.14,0.0,8015.14,239.79,33.43,0.92,0.516
2025-10-28 03:15:00,Balochistan,8136.89,0.0,8136.89,230.71,35.27,0.966,0.524
2025-10-28 03:30:00,Balochistan,8499.94,0.0,8499.94,226.11,37.59,0.975,0.547
2025-10-28 03:45:00,Balochistan,7938.65,0.0,7938.65,238.27,33.32,0.894,0.511
2025-10-28 04:00:00,Balochistan,8339.02,0.0,8339.02,233.45,35.72,0.921,0.537
2025-10-28 04:15:00,Balochistan,7998.59,0.0,7998.59,224.23,35.67,0.952,0.515
2025-10-28 04:30:00,Balochistan,8262.12,0.0,8262.12,218.53,37.81,0.912,0.532
2025-10-28 04:45:00,Balochistan,8151.54,0.0,8151.54,234.65,34.74,0.985,0.525
2025-10-28 05:00:00,Balochistan,7721.86,0.0,7721.86,230.06,33.56,0.895,0.497
2025-10-28 05:15:00,Balochistan,8902.91,0.0,8902.91,224.68,39.63,0.893,0.573
2025-10-28 05:30:00,Balochistan,8232.23,0.0,8232.23,229.49,35.87,0.902,0.53
2025-10-28 05:45:00,Balochistan,8543.32,0.0,8543.32,227.88,37.49,0.926,0.55
2025-10-28 06:00:00,Balochistan,8338.15,0.0,8338.15,228.82,36.44,0.966,0.537
2025-10-28 06:15:00,Balochistan,8223.92,0.0,8223.92,231.8,35.48,0.905,0.53
2025-10-28 06:30:00,Balochistan,8099.04,0.0,8099.04,223.11,36.3,0.918,0.522
2025-10-28 06:45:00,Balochistan,8278.04,0.0,8278.04,234.77,35.26,0.954,0.533
2025-10-28 07:00:00,Balochistan,8585.6,0.0,8585.6,228.49,37.58,0.884,0.553
2025-10-28 07:15:00,Balochistan,8711.64,0.0,8711.64,229.96,37.88,0.924,0.561
2025-10-28 07:30:00,Balochistan,8371.61,0.0,8371.61,227.38,36.82,0.928,0.539
2025-10-28 07:45:00,Balochistan,8013.42,0.0,8013.42,224.23,35.74,0.976,0.516
2025-10-28 08:00:00,Balochistan,8104.71,0.0,8104.71,231.99,34.94,0.939,0.522
2025-10-28 08:15:00,Balochistan,9080.86,0.0,9080.86,227.0,40.0,0.954,0.585
2025-10-28 08:30:00,Balochistan,8464.2,0.0,8464.2,223.06,37.95,0.937,0.545
2025-10-28 08:45:00,Balochistan,8248.85,0.0,8248.85,220.92,37.34,0.97,0.531
2025-10-28 09:00:00,Balochistan,11042.61,0.0,11042.61,228.47,48.33,0.969,0.711
2025-10-28 09:15:00,Balochistan,11506.8,0.0,11506.8,223.15,51.57,0.897,0.741
2025-10-28 09:30:00,Balochistan,11215.43,0.0,11215.43,243.41,46.08,0.886,0.722
2025-10-28 09:45:00,Balochistan,11231.33,0.0,11231.33,226.01,49.69,0.888,0.723
2025-10-28 10:00:00,Balochistan,11672.09,0.0,11672.09,222.31,52.5,0.921,0.752
2025-10-28 10:15:00,Balochistan,11585.28,0.0,11585.28,234.68,49.37,0.913,0.746
2025-10-28 10:30:00,Balochistan,11122.42,0.0,11122.42,232.25,47.89,0.966,0.716
2025-10-28 10:45:00,Balochistan,10498.29,0.0,10498.29,240.1,43.72,0.906,0.676
2025-10-28 11:00:00,Balochistan,11159.94,0.0,11159.94,233.42,47.81,0.915,0.719
2025-10-28 11:15:00,Balochistan,11523.89,0.0,11523.89,225.81,51.03,0.946,0.742
2025-10-28 11:30:00,Balochistan,11178.76,0.0,11178.76,231.35,48.32,0.978,0.72
2025-10-28 11:45:00,Balochistan,11199.9,0.0,11199.9,240.21,46.62,0.96,0.721
2025-10-28 12:00:00,Balochistan,11385.64,0.0,11385.64,230.39,49.42,0.947,0.733
2025-10-28 12:15:00,Balochistan,11126.84,0.0,11126.84,235.06,47.34,0.9,0.717
2025-10-28 12:30:00,Balochistan,10908.09,0.0,10908.09,228.1,47.82,0.936,0.702
2025-10-28 12:45:00,Balochistan,10747.29,0.0,10747.29,224.09,47.96,0.905,0.692
2025-10-28 13:00:00,Balochistan,11051.96,0.0,11051.96,229.54,48.15,0.881,0.712
2025-10-28 13:15:00,Balochistan,11312.3,0.0,11312.3,233.87,48.37,0.969,0.728
2025-10-28 13:30:00,Balochistan,11227.22,0.0,11227.22,230.11,48.79,0.896,0.723
2025-10-28 13:45:00,Balochistan,11003.59,0.0,11003.59,228.44,48.17,0.882,0.709
2025-10-28 14:00:00,Balochistan,11487.14,0.0,11487.14,234.51,48.98,0.928,0.74
2025-10-28 14:15:00,Balochistan,10991.65,0.0,10991.65,232.45,47.29,0.929,0.708
2025-10-28 14:30:00,Balochistan,10909.01,0.0,10909.01,235.54,46.31,0.96,0.702
2025-10-28 14:45:00,Balochistan,11382.18,0.0,11382.18,235.12,48.41,0.952,0.733
2025-10-28 15:00:00,Balochistan,11139.16,0.0,11139.16,226.94,49.08,0.984,0.717
2025-10-28 15:15:00,Balochistan,11404.76,0.0,11404.76,231.69,49.22,0.897,0.734
2025-10-28 15:30:00,Balochistan,10965.16,0.0,10965.16,223.48,49.06,0.904,0.706
2025-10-28 15:45:00,Balochistan,11105.92,0.0,11105.92,237.52,46.76,0.987,0.715
2025-10-28 16:00:00,Balochistan,11838.4,0.0,11838.4,231.81,51.07,0.929,0.762
2025-10-28 16:15:00,Balochistan,11407.84,0.0,11407.84,225.63,50.56,0.882,0.735
2025-10-28 16:30:00,Balochistan,11367.12,0.0,11367.12,227.24,50.02,0.907,0.732
2025-10-28 16:45:00,Balochistan,10953.05,0.0,10953.05,231.36,47.34,0.946,0.705
2025-10-28 17:00:00,Balochistan,10804.55,0.0,10804.55,241.49,44.74,0.945,0.696
2025-10-28 17:15:00,Balochistan,11106.04,0.0,11106.04,228.95,48.51,0.941,0.715
2025-10-28 17:30:00,Balochistan,11217.4,0.0,11217.4,240.41,46.66,0.92,0.722
2025-10-28 17:45:00,Balochistan,11342.6,0.0,11342.6,240.15,47.23,0.986,0.73
2025-10-28 18:00:00,Balochistan,13141.33,13141.33,13141.33,223.85,58.7,0.941,0.846
2025-10-28 18:15:00,Balochistan,13711.42,13711.42,13711.42,232.27,59.03,0.92,0.883
2025-10-28 18:30:00,Balochistan,13503.73,13503.73,13503.73,229.29,58.89,0.93,0.87
2025-10-28 18:45:00,Balochistan,13060.34,13060.34,13060.34,232.63,56.14,0.942,0.841
2025-10-28 19:00:00,Balochistan,12850.47,12850.47,12850.47,233.39,55.06,0.914,0.828
2025-10-28 19:15:00,Balochistan,13074.81,13074.81,13074.81,235.05,55.63,0.946,0.842
2025-10-28 19:30:00,Balochistan,12911.38,12911.38,12911.38,236.76,54.53,0.899,0.831
2025-10-28 19:45:00,Balochistan,12925.01,12925.01,12925.01,237.55,54.41,0.952,0.832
