Fault_ID,Timestamp,Plant_ID,Equipment_ID,Fault_Type,Severity,Response_Time_Min,Resolution_Time,Downtime_Min,Energy_Loss_kWh,Cost_Loss_USD
1568,2025-09-05 18:30:00,3,EQ-00081,Low Irradiance,Low,53,2025-09-05 21:17:00,167,433.85,35.03
1569,2025-12-27 19:30:00,9,EQ-00232,Inverter Failure,Low,38,2025-12-28 00:26:00,296,138.89,14.49
1570,2025-07-13 15:30:00,9,EQ-00236,DC Fault,Low,54,2025-07-13 19:16:00,226,52.93,8.3
1571,2025-08-06 14:00:00,15,EQ-00400,Over Voltage,High,58,2025-08-06 18:42:00,282,73.18,6.68
1572,2025-05-26 05:00:00,4,EQ-00086,Inverter Failure,Medium,53,2025-05-26 10:22:00,322,257.09,41.8
1573,2025-01-19 00:15:00,19,EQ-00495,Transformer Overheating,High,40,2025-01-19 05:05:00,290,429.14,59.38
1574,2025-02-28 08:00:00,10,EQ-00247,Inverter Failure,Low,41,2025-02-28 11:33:00,213,31.37,5.05
1575,2025-08-03 21:45:00,8,EQ-00194,Inverter Failure,Low,31,2025-08-04 01:30:00,225,126.59,10.35
1576,2025-05-11 02:30:00,13,EQ-00348,DC Fault,Low,25,2025-05-11 07:37:00,307,172.73,23.64
1577,2025-04-27 14:00:00,8,EQ-00216,Inverter Failure,Medium,21,2025-04-27 15:08:00,68,166.07,13.6
1578,2025-04-28 08:15:00,12,EQ-00303,Transformer Overheating,Low,11,2025-04-28 12:02:00,227,424.65,48.78
1579,2025-04-13 20:30:00,8,EQ-00197,Communication Loss,Low,25,2025-04-13 23:37:00,187,230.28,35.02
1580,2025-11-04 08:45:00,18,EQ-00469,Over Voltage,Medium,40,2025-11-04 13:26:00,281,353.05,55.86
1581,2025-12-20 18:30:00,18,EQ-00481,AC Fault,Medium,39,2025-12-20 19:52:00,82,365.56,33.17
1582,2025-07-13 03:00:00,1,EQ-00022,Under Voltage,Low,27,2025-07-13 08:40:00,340,102.94,8.92
1583,2025-01-24 20:45:00,15,EQ-00383,DC Fault,High,28,2025-01-24 21:18:00,33,464.59,59.65
1584,2025-09-11 15:30:00,17,EQ-00448,Communication Loss,Low,23,2025-09-11 21:06:00,336,356.23,40.21
1585,2025-01-26 17:00:00,3,EQ-00074,Transformer Overheating,High,58,2025-01-26 18:14:00,74,478.93,54.44
1586,2025-07-09 23:30:00,15,EQ-00398,Inverter Failure,High,52,2025-07-10 04:02:00,272,481.81,73.47
1587,2025-08-21 12:45:00,12,EQ-00316,Over Voltage,Medium,25,2025-08-21 14:41:00,116,133.16,13.81
1588,2025-03-16 14:45:00,6,EQ-00159,DC Fault,Low,8,2025-03-16 21:50:00,425,383.31,53.26
1589,2025-03-19 19:00:00,14,EQ-00357,Over Voltage,Low,28,2025-03-19 22:45:00,225,249.88,43.9
1590,2025-04-10 13:15:00,5,EQ-00109,AC Fault,Low,38,2025-04-10 13:44:00,29,262.8,29.46
1591,2025-10-01 08:45:00,1,EQ-00006,DC Fault,Low,10,2025-10-01 09:14:00,29,180.54,23.82
1592,2025-11-17 02:45:00,13,EQ-00325,Grid Outage,Low,15,2025-11-17 07:46:00,301,215.56,35.2
1593,2025-09-02 11:30:00,3,EQ-00060,DC Fault,High,58,2025-09-02 13:37:00,127,238.98,30.69
1594,2025-02-15 04:30:00,8,EQ-00205,Transformer Overheating,High,40,2025-02-15 11:33:00,423,72.05,9.98
1595,2025-02-15 07:30:00,13,EQ-00349,Communication Loss,High,35,2025-02-15 07:49:00,19,96.54,15.93
1596,2025-06-24 14:30:00,13,EQ-00346,DC Fault,Low,23,2025-06-24 15:55:00,85,106.99,17.88
1597,2025-11-26 10:15:00,9,EQ-00221,Inverter Failure,Medium,21,2025-11-26 12:56:00,161,406.83,49.04
1598,2025-05-12 15:15:00,18,EQ-00479,DC Fault,High,36,2025-05-12 22:21:00,426,286.76,31.23
1599,2025-07-09 10:30:00,12,EQ-00313,Under Voltage,Medium,37,2025-07-09 13:40:00,190,456.76,64.83
1600,2025-06-21 20:15:00,2,EQ-00035,Communication Loss,Low,53,2025-06-22 00:10:00,235,259.42,24.01
1601,2025-03-05 03:00:00,17,EQ-00447,Transformer Overheating,Low,56,2025-03-05 09:12:00,372,133.51,13.13
1602,2025-10-29 06:15:00,4,EQ-00090,Under Voltage,High,40,2025-10-29 11:40:00,325,452.96,62.85
1603,2025-03-15 08:15:00,15,EQ-00395,Inverter Failure,High,51,2025-03-15 14:05:00,350,232.09,24.32
1604,2025-09-30 22:15:00,2,EQ-00035,Under Voltage,Low,8,2025-10-01 01:32:00,197,362.4,39.39
1605,2025-10-05 19:00:00,17,EQ-00457,Inverter Failure,High,53,2025-10-05 23:18:00,258,481.06,65.43
1606,2025-11-23 06:15:00,6,EQ-00144,Grid Outage,Medium,30,2025-11-23 13:49:00,454,29.05,3.67
1607,2025-06-01 22:30:00,18,EQ-00460,Under Voltage,Medium,26,2025-06-02 02:43:00,253,182.03,29.48
1608,2025-05-12 23:30:00,11,EQ-00273,Under Voltage,High,25,2025-05-13 04:49:00,319,208.63,23.32
1609,2025-03-13 11:00:00,14,EQ-00370,Grid Outage,Low,27,2025-03-13 17:27:00,387,201.61,16.6
1610,2025-12-13 01:00:00,1,EQ-00019,Inverter Failure,Low,54,2025-12-13 03:04:00,124,440.74,61.1
1611,2025-08-20 02:30:00,8,EQ-00203,Inverter Failure,Low,14,2025-08-20 04:25:00,115,297.12,47.28
1612,2025-06-01 02:30:00,5,EQ-00129,Low Irradiance,High,49,2025-06-01 04:56:00,146,199.82,26.54
1613,2025-09-24 07:15:00,4,EQ-00089,DC Fault,High,7,2025-09-24 08:54:00,99,358.77,29.69
1614,2025-06-12 12:15:00,18,EQ-00476,Breaker Trip,Low,55,2025-06-12 17:58:00,343,350.83,48.96
1615,2025-02-28 15:15:00,2,EQ-00039,AC Fault,Low,43,2025-02-28 22:01:00,406,332.29,29.52
1616,2025-12-25 08:30:00,15,EQ-00404,Transformer Overheating,Medium,35,2025-12-25 15:55:00,445,148.98,17.34
1617,2025-06-13 22:15:00,17,EQ-00451,AC Fault,Medium,55,2025-06-14 01:12:00,177,305.66,49.7
1618,2025-03-23 12:30:00,16,EQ-00426,Inverter Failure,High,53,2025-03-23 16:11:00,221,450.46,38.18
1619,2025-08-15 01:30:00,19,EQ-00488,Communication Loss,High,16,2025-08-15 01:40:00,10,451.07,76.93
1620,2025-01-11 18:45:00,4,EQ-00085,Inverter Failure,Medium,18,2025-01-11 22:42:00,237,282.62,41.08
1621,2025-03-08 21:30:00,12,EQ-00319,Grid Outage,Medium,22,2025-03-09 03:48:00,378,259.61,21.92
1622,2025-01-03 09:00:00,3,EQ-00059,AC Fault,Critical,40,2025-01-03 10:46:00,106,156.92,19.67
1623,2025-07-14 20:00:00,2,EQ-00043,Over Voltage,High,39,2025-07-15 00:54:00,294,136.77,13.49
1624,2025-10-05 06:15:00,12,EQ-00313,Inverter Failure,Medium,47,2025-10-05 12:19:00,364,85.93,9.14
1625,2025-12-13 22:00:00,18,EQ-00465,Breaker Trip,High,34,2025-12-14 04:25:00,385,125.65,11.33
1626,2025-10-04 23:00:00,9,EQ-00227,Low Irradiance,Medium,9,2025-10-05 01:50:00,170,341.88,47.54
1627,2025-03-29 04:00:00,15,EQ-00380,Over Voltage,Medium,47,2025-03-29 11:03:00,423,33.6,3.51
1628,2025-04-26 01:15:00,17,EQ-00451,Over Voltage,Low,47,2025-04-26 01:55:00,40,31.02,3.18
1629,2025-06-01 22:30:00,14,EQ-00359,Transformer Overheating,Medium,18,2025-06-02 01:27:00,177,89.71,14.93
1630,2025-01-30 09:45:00,20,EQ-00532,Over Voltage,Medium,24,2025-01-30 15:13:00,328,186.26,33.4
1631,2025-08-28 16:45:00,3,EQ-00059,Low Irradiance,High,19,2025-08-28 23:13:00,388,224.07,25.41
1632,2025-09-26 09:00:00,15,EQ-00395,Breaker Trip,High,51,2025-09-26 11:41:00,161,171.38,29.17
1633,2025-05-28 08:15:00,20,EQ-00521,Over Voltage,Low,27,2025-05-28 12:24:00,249,48.25,7.78
1634,2025-09-25 19:15:00,8,EQ-00191,Transformer Overheating,Low,37,2025-09-25 20:08:00,53,64.26,6.46
1635,2025-09-23 15:30:00,5,EQ-00127,Communication Loss,High,13,2025-09-23 22:22:00,412,264.5,34.73
1636,2025-10-18 03:30:00,20,EQ-00537,Inverter Failure,Critical,41,2025-10-18 06:05:00,155,27.25,3.47
1637,2025-02-02 23:15:00,17,EQ-00443,Grid Outage,Medium,40,2025-02-03 06:53:00,458,325.62,44.38
1638,2025-02-20 20:30:00,18,EQ-00464,Over Voltage,Low,59,2025-02-21 03:41:00,431,240.34,35.83
1639,2025-05-05 09:00:00,18,EQ-00461,Over Voltage,Medium,24,2025-05-05 16:01:00,421,186.18,21.05
1640,2025-11-06 03:00:00,4,EQ-00096,Over Voltage,Low,56,2025-11-06 06:45:00,225,221.24,38.18
1641,2025-12-22 19:15:00,11,EQ-00296,DC Fault,Low,59,2025-12-22 19:29:00,14,473.15,56.15
1642,2025-06-26 14:00:00,13,EQ-00338,Grid Outage,Low,44,2025-06-26 20:00:00,360,179.65,20.59
1643,2025-10-06 08:15:00,2,EQ-00038,Over Voltage,High,44,2025-10-06 10:40:00,145,245.9,22.59
1644,2025-05-04 12:30:00,11,EQ-00283,Inverter Failure,High,9,2025-05-04 19:27:00,417,30.69,5.46
1645,2025-04-15 14:00:00,5,EQ-00124,Low Irradiance,Low,24,2025-04-15 20:57:00,417,65.62,5.49
1646,2025-10-19 03:15:00,18,EQ-00480,AC Fault,Medium,41,2025-10-19 05:18:00,123,456.21,54.88
1647,2025-11-12 12:15:00,5,EQ-00112,Breaker Trip,Low,19,2025-11-12 18:38:00,383,341.15,59.69
1648,2025-08-10 04:45:00,20,EQ-00517,Inverter Failure,Medium,14,2025-08-10 08:02:00,197,80.98,10.84
1649,2025-01-24 15:45:00,19,EQ-00496,Low Irradiance,Low,57,2025-01-24 18:51:00,186,175.34,21.71
1650,2025-11-06 02:15:00,5,EQ-00117,DC Fault,High,8,2025-11-06 05:32:00,197,76.82,10.1
1651,2025-09-25 21:30:00,9,EQ-00235,Under Voltage,Low,13,2025-09-26 02:39:00,309,388.55,44.8
1652,2025-09-25 03:00:00,17,EQ-00459,Transformer Overheating,Medium,8,2025-09-25 07:06:00,246,363.61,47.51
1653,2025-10-03 03:30:00,12,EQ-00319,Under Voltage,Low,15,2025-10-03 09:26:00,356,277.8,40.38
1654,2025-10-14 19:00:00,7,EQ-00181,Low Irradiance,Critical,36,2025-10-15 01:19:00,379,74.49,10.0
1655,2025-12-10 11:45:00,15,EQ-00381,Transformer Overheating,Medium,58,2025-12-10 12:44:00,59,256.04,20.98
1656,2025-05-03 10:30:00,1,EQ-00013,Over Voltage,Low,29,2025-05-03 15:40:00,310,493.77,66.44
1657,2025-09-30 19:00:00,3,EQ-00062,Grid Outage,High,46,2025-09-30 23:28:00,268,191.86,20.61
1658,2025-02-04 11:15:00,12,EQ-00311,Under Voltage,Medium,38,2025-02-04 19:08:00,473,50.72,6.23
1659,2025-08-06 19:45:00,11,EQ-00286,Low Irradiance,High,47,2025-08-06 21:13:00,88,364.1,47.72
1660,2025-01-23 04:15:00,19,EQ-00505,Transformer Overheating,Medium,52,2025-01-23 07:39:00,204,36.09,2.9
1661,2025-08-07 03:00:00,5,EQ-00116,Low Irradiance,Low,34,2025-08-07 07:10:00,250,186.47,24.97
1662,2025-09-17 03:30:00,14,EQ-00367,DC Fault,Low,57,2025-09-17 10:30:00,420,305.69,29.51
1663,2025-05-22 04:00:00,20,EQ-00515,Under Voltage,Medium,9,2025-05-22 06:28:00,148,188.31,24.49
1664,2025-07-13 06:00:00,15,EQ-00392,Under Voltage,High,28,2025-07-13 12:44:00,404,349.48,43.79
1665,2025-06-24 22:00:00,2,EQ-00031,DC Fault,Low,16,2025-06-25 05:24:00,444,419.64,48.19
1666,2025-08-07 22:30:00,20,EQ-00514,Transformer Overheating,Medium,52,2025-08-07 23:28:00,58,259.51,43.94
1667,2025-02-03 15:30:00,1,EQ-00005,Under Voltage,Medium,11,2025-02-03 22:05:00,395,159.29,26.98
1668,2025-12-28 22:30:00,10,EQ-00250,Communication Loss,Medium,30,2025-12-28 23:25:00,55,489.8,59.84
1669,2025-01-01 09:15:00,12,EQ-00318,Under Voltage,Low,13,2025-01-01 16:46:00,451,61.17,9.31
1670,2025-08-15 07:30:00,3,EQ-00064,AC Fault,High,56,2025-08-15 12:13:00,283,238.78,20.14
1671,2025-08-09 10:00:00,18,EQ-00474,Over Voltage,Low,54,2025-08-09 16:06:00,366,257.96,45.65
1672,2025-06-20 05:45:00,6,EQ-00158,Under Voltage,Low,53,2025-06-20 13:08:00,443,273.06,44.27
1673,2025-10-22 13:45:00,15,EQ-00396,Grid Outage,Medium,21,2025-10-22 16:41:00,176,416.56,36.95
1674,2025-03-03 18:30:00,4,EQ-00094,Transformer Overheating,Critical,13,2025-03-03 19:27:00,57,260.64,22.11
1675,2025-12-16 13:00:00,8,EQ-00214,Grid Outage,Low,12,2025-12-16 18:06:00,306,235.88,36.83
1676,2025-11-20 00:15:00,13,EQ-00332,Communication Loss,Critical,33,2025-11-20 02:44:00,149,185.45,21.04
1677,2025-12-22 00:15:00,13,EQ-00344,Breaker Trip,Medium,24,2025-12-22 04:10:00,235,273.15,47.24
1678,2025-06-19 09:45:00,15,EQ-00393,Transformer Overheating,Medium,31,2025-06-19 15:51:00,366,306.36,52.64
1679,2025-12-08 06:15:00,18,EQ-00465,Communication Loss,Medium,17,2025-12-08 10:08:00,233,110.71,18.29
1680,2025-02-05 20:45:00,11,EQ-00280,Under Voltage,Medium,59,2025-02-05 22:24:00,99,137.52,21.23
1681,2025-07-06 15:45:00,12,EQ-00313,Communication Loss,Medium,32,2025-07-06 20:28:00,283,403.82,50.64
1682,2025-06-10 04:30:00,7,EQ-00186,Grid Outage,Low,25,2025-06-10 07:50:00,200,455.43,50.59
1683,2025-11-16 14:30:00,5,EQ-00131,Inverter Failure,Medium,24,2025-11-16 15:09:00,39,320.53,54.39
1684,2025-12-02 21:00:00,17,EQ-00433,Transformer Overheating,High,44,2025-12-03 03:59:00,419,450.23,63.44
1685,2025-05-07 11:45:00,7,EQ-00182,DC Fault,Medium,44,2025-05-07 15:45:00,240,442.73,46.78
1686,2025-03-17 22:15:00,11,EQ-00287,Under Voltage,Low,37,2025-03-18 03:24:00,309,361.38,43.06
1687,2025-04-11 10:45:00,4,EQ-00086,Low Irradiance,Medium,32,2025-04-11 12:52:00,127,486.29,48.43
1688,2025-06-28 14:15:00,8,EQ-00192,Over Voltage,Medium,44,2025-06-28 22:12:00,477,145.67,18.23
1689,2025-03-10 12:15:00,20,EQ-00527,Transformer Overheating,Medium,8,2025-03-10 19:09:00,414,331.01,34.08
1690,2025-04-06 16:45:00,5,EQ-00110,AC Fault,Low,23,2025-04-06 18:59:00,134,279.66,28.51
1691,2025-02-18 07:30:00,1,EQ-00017,Communication Loss,Medium,18,2025-02-18 08:47:00,77,99.58,16.38
1692,2025-11-10 16:30:00,5,EQ-00111,Breaker Trip,Low,57,2025-11-10 18:18:00,108,159.32,24.49
1693,2025-04-13 11:30:00,19,EQ-00505,Grid Outage,Medium,45,2025-04-13 19:17:00,467,350.39,55.89
1694,2025-09-07 10:30:00,2,EQ-00046,Grid Outage,Low,58,2025-09-07 12:06:00,96,399.34,58.29
1695,2025-06-17 00:00:00,16,EQ-00423,Communication Loss,Medium,53,2025-06-17 01:56:00,116,35.64,3.11
1696,2025-04-28 14:45:00,5,EQ-00109,Low Irradiance,Medium,45,2025-04-28 18:39:00,234,260.41,40.83
1697,2025-10-17 20:45:00,14,EQ-00361,Under Voltage,High,47,2025-10-18 03:33:00,408,381.63,56.03
1698,2025-05-30 15:30:00,6,EQ-00145,Communication Loss,Low,57,2025-05-30 22:24:00,414,63.06,5.19
1699,2025-08-11 12:30:00,13,EQ-00329,Communication Loss,Low,50,2025-08-11 16:06:00,216,343.81,44.09
1700,2025-04-21 22:45:00,20,EQ-00534,Over Voltage,Low,54,2025-04-22 01:49:00,184,31.49,5.37
1701,2025-05-31 10:15:00,8,EQ-00199,Over Voltage,Medium,20,2025-05-31 11:47:00,92,82.99,9.7
1702,2025-01-08 08:15:00,13,EQ-00343,Breaker Trip,Medium,18,2025-01-08 08:57:00,42,305.02,24.46
1703,2025-10-13 16:45:00,2,EQ-00044,Under Voltage,Low,19,2025-10-13 20:09:00,204,128.58,14.16
1704,2025-10-31 00:45:00,5,EQ-00118,Transformer Overheating,High,42,2025-10-31 02:15:00,90,335.08,57.65
1705,2025-07-06 03:00:00,12,EQ-00324,Low Irradiance,Medium,44,2025-07-06 10:50:00,470,215.17,22.68
1706,2025-04-16 15:45:00,5,EQ-00133,Under Voltage,Medium,23,2025-04-16 22:37:00,412,254.41,31.84
1707,2025-09-09 07:45:00,11,EQ-00292,Low Irradiance,Low,5,2025-09-09 08:59:00,74,56.46,6.8
1708,2025-11-16 05:30:00,16,EQ-00407,AC Fault,Low,13,2025-11-16 07:44:00,134,420.58,72.55
1709,2025-12-01 03:00:00,13,EQ-00345,Transformer Overheating,Low,23,2025-12-01 07:52:00,292,174.0,26.95
1710,2025-12-02 19:45:00,17,EQ-00458,Under Voltage,Low,42,2025-12-02 21:02:00,77,91.95,13.17
1711,2025-06-20 18:15:00,1,EQ-00024,Low Irradiance,High,48,2025-06-20 23:01:00,286,471.81,81.29
1712,2025-06-30 06:15:00,16,EQ-00425,Low Irradiance,Medium,23,2025-06-30 11:48:00,333,260.15,31.95
1713,2025-12-26 08:15:00,11,EQ-00273,Communication Loss,High,43,2025-12-26 11:28:00,193,486.07,87.28
1714,2025-03-24 07:00:00,19,EQ-00513,Communication Loss,Medium,38,2025-03-24 14:01:00,421,28.38,3.42
1715,2025-11-09 11:15:00,17,EQ-00433,DC Fault,Critical,32,2025-11-09 11:34:00,19,454.05,61.96
1716,2025-02-27 09:30:00,11,EQ-00293,Over Voltage,Medium,9,2025-02-27 12:49:00,199,166.66,29.74
1717,2025-11-04 04:00:00,6,EQ-00142,DC Fault,Low,25,2025-11-04 11:26:00,446,401.0,35.87
1718,2025-02-21 07:30:00,10,EQ-00255,Over Voltage,Low,50,2025-02-21 15:04:00,454,126.89,17.54
1719,2025-05-19 12:30:00,19,EQ-00495,Breaker Trip,Low,41,2025-05-19 13:35:00,65,327.42,51.52
1720,2025-03-11 16:15:00,14,EQ-00360,DC Fault,Medium,39,2025-03-11 18:06:00,111,424.75,75.65
1721,2025-09-07 20:45:00,18,EQ-00479,Transformer Overheating,Low,42,2025-09-07 21:32:00,47,183.28,22.05
1722,2025-01-15 23:45:00,20,EQ-00527,Under Voltage,High,27,2025-01-16 06:50:00,425,448.22,75.27
1723,2025-05-14 05:30:00,16,EQ-00424,Under Voltage,Low,25,2025-05-14 05:52:00,22,261.67,44.48
1724,2025-02-02 15:30:00,20,EQ-00530,Breaker Trip,Medium,43,2025-02-02 18:25:00,175,456.54,79.14
1725,2025-05-05 14:00:00,16,EQ-00412,AC Fault,Medium,57,2025-05-05 20:55:00,415,284.04,24.53
1726,2025-03-31 07:00:00,14,EQ-00353,AC Fault,Low,38,2025-03-31 07:30:00,30,385.08,37.87
1727,2025-08-20 03:00:00,19,EQ-00501,AC Fault,Critical,40,2025-08-20 08:43:00,343,168.57,20.29
1728,2025-11-15 20:30:00,18,EQ-00486,DC Fault,Low,30,2025-11-16 00:40:00,250,436.18,43.39
1729,2025-09-04 13:15:00,11,EQ-00271,Grid Outage,Critical,35,2025-09-04 21:13:00,478,402.53,53.23
1730,2025-12-09 12:15:00,20,EQ-00529,DC Fault,High,11,2025-12-09 12:54:00,39,486.15,62.0
1731,2025-09-19 05:00:00,6,EQ-00143,DC Fault,Medium,14,2025-09-19 10:48:00,348,395.85,52.76
1732,2025-12-13 22:45:00,15,EQ-00379,Under Voltage,Medium,39,2025-12-13 23:34:00,49,255.02,34.28
1733,2025-01-29 19:30:00,19,EQ-00493,Over Voltage,Medium,17,2025-01-29 19:50:00,20,309.56,51.49
1734,2025-05-07 01:15:00,13,EQ-00349,DC Fault,Low,26,2025-05-07 06:21:00,306,79.75,8.76
1735,2025-05-07 13:15:00,12,EQ-00315,Grid Outage,Medium,52,2025-05-07 18:26:00,311,134.14,22.04
1736,2025-07-16 14:45:00,7,EQ-00183,Transformer Overheating,Low,46,2025-07-16 22:19:00,454,323.84,55.92
1737,2025-10-12 04:45:00,18,EQ-00475,Breaker Trip,Low,50,2025-10-12 12:05:00,440,478.76,40.28
1738,2025-12-07 17:15:00,17,EQ-00434,DC Fault,High,46,2025-12-07 18:26:00,71,129.18,18.92
1739,2025-08-02 03:00:00,12,EQ-00312,Breaker Trip,Medium,28,2025-08-02 03:39:00,39,113.75,10.76
1740,2025-09-25 20:00:00,17,EQ-00456,Over Voltage,Low,30,2025-09-26 00:08:00,248,366.55,31.35
1741,2025-10-26 19:15:00,1,EQ-00010,Inverter Failure,Medium,51,2025-10-26 21:02:00,107,71.66,8.69
1742,2025-09-24 19:45:00,7,EQ-00169,Low Irradiance,High,5,2025-09-24 20:04:00,19,173.53,20.82
1743,2025-08-06 09:30:00,20,EQ-00532,Under Voltage,High,38,2025-08-06 17:12:00,462,457.97,51.65
1744,2025-08-28 15:45:00,11,EQ-00280,Low Irradiance,Medium,52,2025-08-28 22:04:00,379,178.64,25.76
1745,2025-06-25 00:45:00,19,EQ-00495,Communication Loss,Medium,30,2025-06-25 04:38:00,233,357.73,63.59
1746,2025-03-01 02:15:00,8,EQ-00195,Over Voltage,Low,6,2025-03-01 04:51:00,156,142.59,12.1
1747,2025-03-23 08:30:00,13,EQ-00328,Communication Loss,Medium,43,2025-03-23 13:25:00,295,124.22,13.47
1748,2025-11-06 19:00:00,9,EQ-00242,Over Voltage,Low,25,2025-11-06 21:28:00,148,185.09,31.26
1749,2025-03-10 19:15:00,18,EQ-00484,Low Irradiance,Medium,16,2025-03-11 01:56:00,401,113.25,9.38
1750,2025-03-24 21:45:00,6,EQ-00154,Transformer Overheating,High,43,2025-03-25 05:32:00,467,162.86,29.22
1751,2025-09-01 23:45:00,2,EQ-00029,AC Fault,Medium,19,2025-09-02 05:08:00,323,466.36,72.2
1752,2025-02-06 15:00:00,6,EQ-00136,Transformer Overheating,Low,6,2025-02-06 19:18:00,258,192.79,26.61
1753,2025-12-29 19:30:00,14,EQ-00368,AC Fault,High,31,2025-12-30 00:45:00,315,124.78,11.24
1754,2025-01-28 15:45:00,9,EQ-00224,Inverter Failure,Low,6,2025-01-28 17:43:00,118,292.12,28.33
1755,2025-03-03 14:30:00,13,EQ-00351,Under Voltage,Low,37,2025-03-03 17:54:00,204,79.37,12.78
1756,2025-10-19 04:45:00,4,EQ-00094,Grid Outage,Critical,45,2025-10-19 05:45:00,60,202.13,19.46
1757,2025-12-11 03:45:00,20,EQ-00519,Low Irradiance,Medium,31,2025-12-11 09:39:00,354,77.41,11.25
1758,2025-03-13 15:30:00,7,EQ-00174,AC Fault,Medium,23,2025-03-13 16:06:00,36,431.66,75.05
1759,2025-08-23 04:45:00,12,EQ-00311,Transformer Overheating,High,14,2025-08-23 10:06:00,321,413.47,39.65
1760,2025-07-27 21:00:00,19,EQ-00497,Grid Outage,Low,33,2025-07-28 04:01:00,421,22.32,2.7
1761,2025-08-25 12:45:00,12,EQ-00308,Grid Outage,Medium,37,2025-08-25 15:07:00,142,99.59,13.0
1762,2025-09-01 06:30:00,20,EQ-00537,Under Voltage,Low,21,2025-09-01 13:12:00,402,47.3,6.55
1763,2025-10-13 11:00:00,1,EQ-00011,Transformer Overheating,High,43,2025-10-13 12:30:00,90,456.98,38.03
1764,2025-10-03 19:15:00,9,EQ-00225,Grid Outage,Low,55,2025-10-04 00:33:00,318,153.26,27.44
1765,2025-07-21 15:45:00,2,EQ-00045,Low Irradiance,Medium,49,2025-07-21 18:26:00,161,337.9,55.11
1766,2025-08-06 09:00:00,20,EQ-00532,Communication Loss,Low,21,2025-08-06 16:20:00,440,171.12,25.72
1767,2025-12-29 02:15:00,11,EQ-00293,Inverter Failure,Low,41,2025-12-29 05:42:00,207,63.62,6.47
1768,2025-01-09 05:00:00,10,EQ-00244,DC Fault,Low,48,2025-01-09 11:14:00,374,314.84,27.23
1769,2025-09-10 04:45:00,17,EQ-00456,DC Fault,High,44,2025-09-10 06:42:00,117,170.29,19.67
1770,2025-02-19 20:45:00,17,EQ-00443,Communication Loss,Low,58,2025-02-19 23:16:00,151,138.98,24.76
1771,2025-03-20 11:45:00,3,EQ-00071,Low Irradiance,Low,55,2025-03-20 17:46:00,361,149.99,20.07
1772,2025-06-12 13:15:00,12,EQ-00320,Over Voltage,High,34,2025-06-12 14:35:00,80,23.76,2.67
1773,2025-07-20 09:15:00,14,EQ-00358,Grid Outage,High,31,2025-07-20 12:28:00,193,100.48,15.88
1774,2025-07-02 11:30:00,10,EQ-00265,Breaker Trip,Medium,12,2025-07-02 13:05:00,95,329.42,43.53
1775,2025-01-23 17:00:00,15,EQ-00387,Communication Loss,High,9,2025-01-23 20:54:00,234,93.12,11.2
1776,2025-10-17 00:15:00,7,EQ-00183,Breaker Trip,Medium,49,2025-10-17 02:06:00,111,231.19,36.35
1777,2025-04-08 11:45:00,1,EQ-00027,Under Voltage,Medium,51,2025-04-08 16:11:00,266,251.12,35.75
1778,2025-02-11 22:45:00,9,EQ-00228,Under Voltage,Low,17,2025-02-12 06:39:00,474,446.01,56.52
1779,2025-03-14 18:00:00,11,EQ-00291,Breaker Trip,High,13,2025-03-14 21:34:00,214,445.6,59.46
1780,2025-06-29 19:45:00,7,EQ-00185,Communication Loss,Medium,55,2025-06-29 20:49:00,64,331.01,47.62
1781,2025-07-20 22:45:00,18,EQ-00481,Breaker Trip,Critical,31,2025-07-21 01:03:00,138,356.66,33.11
1782,2025-02-16 18:15:00,1,EQ-00018,Breaker Trip,High,12,2025-02-16 23:19:00,304,137.17,19.67
1783,2025-04-08 04:00:00,18,EQ-00460,Over Voltage,High,13,2025-04-08 07:12:00,192,211.29,33.1
1784,2025-03-31 11:15:00,19,EQ-00511,Grid Outage,High,29,2025-03-31 11:56:00,41,142.05,25.31
1785,2025-01-13 00:00:00,10,EQ-00267,AC Fault,Medium,29,2025-01-13 00:53:00,53,245.44,25.82
1786,2025-10-25 21:00:00,10,EQ-00255,DC Fault,Low,47,2025-10-26 04:25:00,445,24.33,4.21
1787,2025-09-12 15:15:00,6,EQ-00161,DC Fault,High,14,2025-09-12 18:43:00,208,190.64,20.25
1788,2025-03-28 14:00:00,18,EQ-00461,Breaker Trip,Critical,34,2025-03-28 14:35:00,35,134.54,24.0
1789,2025-06-25 12:45:00,6,EQ-00162,Transformer Overheating,Medium,46,2025-06-25 18:29:00,344,175.75,16.13
1790,2025-04-13 17:30:00,15,EQ-00385,Over Voltage,Medium,35,2025-04-13 21:58:00,268,378.23,60.12
1791,2025-05-29 21:30:00,9,EQ-00220,Grid Outage,Low,18,2025-05-30 00:41:00,191,204.8,33.54
1792,2025-06-25 12:45:00,10,EQ-00245,Breaker Trip,High,53,2025-06-25 18:36:00,351,156.57,19.09
1793,2025-09-11 18:15:00,3,EQ-00067,Transformer Overheating,Critical,7,2025-09-11 21:59:00,224,415.41,61.58
1794,2025-04-22 06:15:00,4,EQ-00108,Grid Outage,Medium,27,2025-04-22 10:14:00,239,141.22,14.17
1795,2025-03-09 11:15:00,2,EQ-00034,DC Fault,High,10,2025-03-09 19:00:00,465,267.03,23.96
1796,2025-02-28 05:00:00,13,EQ-00348,Over Voltage,High,12,2025-02-28 09:36:00,276,215.11,33.14
1797,2025-03-12 01:45:00,17,EQ-00453,Communication Loss,High,59,2025-03-12 02:34:00,49,306.53,30.54
